Entity,Code,Year,GDP,Population,Annual CO₂ emissions,Military expenditure $,Market_cap,GDP_per_capita,CO2_per_GDP,CO2_per_Capita,Military_per_GDP
Czechia,CZE,2007,349709536921,10337541.0,128366410.0,3444368600.0,36.262333,33829.08342719028,367.0657973190997,12.417499480775941,0.9849226962254933
Czechia,CZE,2008,359104175715,10378296.0,122934900.0,3727075800.0,17.298634,34601.458246613896,342.3377067538369,11.84538386648444,1.0378814984757967
Czechia,CZE,2009,342379505288,10420986.0,114982536.0,3570932500.0,0.0,32854.80906394078,335.8335829806166,11.03374824608727,1.0429749575682785
Czechia,CZE,2010,350716111254,10464035.0,117476264.0,3198342700.0,0.0,33516.335835459264,334.9611273344665,11.226669635566013,0.9119463284889289
Czechia,CZE,2011,356889976073,10495508.0,115189176.0,2951286000.0,0.0,34004.06879524078,322.7582272482729,10.975092963580229,0.8269456128956475
Czechia,CZE,2012,354088374418,10507338.0,111287340.0,2765318000.0,0.0,33699.15143283675,314.29255530605394,10.59139241547193,0.7809683118078179
Czechia,CZE,2013,353925834847,10511164.0,106722490.0,2634816500.0,0.0,33671.42162818504,301.5391347346415,10.153251343048211,0.744454414055141
Czechia,CZE,2014,361932001410,10517222.0,104246040.0,2469356800.0,0.0,34413.270102123926,288.0265895082018,9.911936821339323,0.6822709211619807
Czechia,CZE,2015,381434276021,10524419.0,105000920.0,2445747200.0,0.0,36242.78699099684,275.279193824257,9.97688518482588,0.6411975414252883
Czechia,CZE,2016,391112348862,10531947.0,106648410.0,2566659300.0,0.0,37135.80678501326,272.67973079937144,10.126181797154885,0.6562460396528209
Czechia,CZE,2017,411327867894,10541343.0,107745840.0,2952292900.0,0.0,39020.442451592746,261.94636544238796,10.221263078148581,0.7177468706693152
Czechia,CZE,2018,424572987495,10548935.0,106335550.0,3378698200.0,10.699551,40247.948015131384,250.45293302191598,10.080216628503257,0.7957873674287366
Czechia,CZE,2019,437437033854,10554871.0,101008820.0,4049029400.0,10.246765,41444.09096558357,230.91053610635294,9.56987726330336,0.9256256527542689
Czechia,CZE,2020,413365014030,10550130.0,91673770.0,4361992000.0,10.598397,39181.03511805068,221.77438072528017,8.689349799481144,1.0552397643607614
Czechia,CZE,2021,428051961063,10530683.0,96645176.0,4528056300.0,12.877245,40648.07202562265,225.77907541878056,9.17748411950108,1.0578286544360833
Czechia,CZE,2022,438115477819,10673216.0,95107760.0,4918813700.0,9.544718,41048.12249831728,217.08377086666673,8.910881218931577,1.1227208233971877
Democratic Republic of Congo,COD,2002,35680905678,53750528.0,1734094.0,377002880.0,0.0,663.8242823958864,48.60005560534864,0.03226189703662074,1.056595601586568
Democratic Republic of Congo,COD,2003,37671123196,55343873.0,2096084.1,200013980.0,0.0,680.6737792998332,55.64166720206969,0.03787382390097636,0.5309477473218476
Democratic Republic of Congo,COD,2004,40209544342,56997741.0,2027893.1,240457100.0,0.0,705.4585609278796,50.43312808401583,0.035578481961241235,0.5980100096504596
Democratic Republic of Congo,COD,2005,42676460666,58775726.0,2287396.0,214081540.0,0.0,726.0898940831459,53.5985403733902,0.03891735850272611,0.5016384598420015
Democratic Republic of Congo,COD,2006,44947266417,60615907.0,2351727.0,222655170.0,0.0,741.5094261808208,52.32191382189435,0.038797192294755235,0.49536976939667043
Democratic Republic of Congo,COD,2007,47760730564,62477753.0,2622976.0,218937540.0,0.0,764.4437943214763,54.919092924786355,0.04198255977611743,0.4584049226521375
Democratic Republic of Congo,COD,2008,50734263151,64390658.0,2685120.0,201378240.0,0.0,787.9134136352512,52.92517981404988,0.04170045909454753,0.39692749533119165
Democratic Republic of Congo,COD,2009,52182758839,66412040.0,2445967.0,178072340.0,0.0,785.7424472881725,46.87308709657469,0.03683017416721426,0.34124746173234805
Democratic Republic of Congo,COD,2010,55891897114,68563037.0,2735413.0,221938100.0,0.0,815.1899268114392,48.941137110102204,0.03989632197885283,0.3970845712166892
Democratic Republic of Congo,COD,2011,59734281095,70849311.0,3041045.0,277228930.0,0.0,843.1173183180285,50.90954380389367,0.04292271804873304,0.4641035681991411
Democratic Republic of Congo,COD,2012,63967589233,73254623.0,2797330.0,325055400.0,0.0,873.2225573394869,43.73042713569853,0.03818639541698276,0.5081564021679722
Democratic Republic of Congo,COD,2013,69393292413,75789395.0,3921089.0,437941700.0,0.0,915.6068921384053,56.50530279876779,0.05173664468491931,0.6311009101478472
Democratic Republic of Congo,COD,2014,75965037126,78403248.0,5065957.0,539124540.0,0.0,968.9016598649076,66.68800795288642,0.06461412159863582,0.7097008839813728
Democratic Republic of Congo,COD,2015,81218906046,81035535.0,3274380.0,741722300.0,0.0,1002.2628473545587,40.31549006761415,0.04040671786766139,0.9132384762482645
Democratic Republic of Congo,COD,2016,83167671594,83956415.0,2659404.0,658397900.0,0.0,990.6053229404805,31.97641522276137,0.031676007128222425,0.7916512358481117
Democratic Republic of Congo,COD,2017,86267287183,87083400.0,2917112.0,479382620.0,0.0,990.6283767399987,33.81481086581394,0.03349791119777133,0.5556945577563821
Democratic Republic of Congo,COD,2018,91289010439,90047647.0,3773678.0,385314850.0,0.0,1013.7856288349211,41.33770299242755,0.041907569222769364,0.4220824041656912
Democratic Republic of Congo,COD,2019,95291603461,92947450.0,4121229.2,435076600.0,0.0,1025.2202019635827,43.24860796037183,0.04433934658777621,0.4565739101851338
Democratic Republic of Congo,COD,2020,96945315642,95989999.0,4301513.0,436480930.0,0.0,1009.9522518174002,44.37050899792458,0.04481209547673815,0.45023416253740234
Democratic Republic of Congo,COD,2021,102956074518,99148931.0,4268556.0,426192030.0,0.0,1038.3982306173327,41.45997232299023,0.04305196190163664,0.4139552056498502
Democratic Republic of Congo,COD,2022,112144335466,102396974.0,4630596.0,428811140.0,0.0,1095.191889811119,41.291394529721096,0.04522200040794174,0.3823743198603261
Denmark,DNK,2002,264522141915,5375966.0,55544424.0,4076458000.0,42.927814,49204.57865897961,209.98024436777894,10.33198945082614,1.5410649446918154
Denmark,DNK,2003,265553933164,5390622.0,60637652.0,4448357000.0,55.691006,49262.20632127424,228.34401764462504,11.248730109438206,1.6751237486860333
Denmark,DNK,2004,272639494374,5404594.0,55092880.0,5088179000.0,60.06277,50445.87889007019,202.07226442558235,10.193712978255165,1.866266298535664
Denmark,DNK,2005,279010101422,5419551.0,51527092.0,4773390000.0,0.0,51482.14334028778,184.67823113710776,9.50763116723138,1.7108305311069347
Denmark,DNK,2006,289927788951,5437421.0,59492210.0,5048647700.0,0.0,53320.82782462495,205.19664643134513,10.941255054556194,1.74134660160267
Denmark,DNK,2007,292563925272,5461604.0,54698268.0,5409547000.0,0.0,53567.39984663846,186.96176553259735,10.015055650318113,1.849013679649903
Denmark,DNK,2008,291065948985,5493766.0,51245732.0,5457712000.0,0.0,52981.13334004397,176.0622710375542,9.327978657991622,1.8750774589167976
Denmark,DNK,2009,276784659273,5523168.0,48839776.0,5244081000.0,0.0,50113.38769217232,176.4540568407299,8.842710560316108,1.8946429378615324
Denmark,DNK,2010,281963275745,5547866.0,49179470.0,5260689400.0,0.0,50823.73578327234,174.41799776959814,8.864574234489442,1.8657356657884858
Denmark,DNK,2011,285732498126,5570846.0,44226736.0,5301167000.0,0.0,51290.68334073496,154.7837095537423,7.938962233025289,1.8552901874194
Denmark,DNK,2012,286379681639,5591912.0,39853304.0,5207683600.0,0.0,51213.19535053484,139.16247050737925,7.126954787557458,1.818454287746789
Denmark,DNK,2013,289052580545,5615334.0,41755340.0,5523826700.0,0.0,51475.58106873073,144.4558630864722,7.435949491161167,1.9110110311366155
Denmark,DNK,2014,293733480145,5643793.0,37564830.0,5321467400.0,0.0,52045.40282483784,127.88746445061803,6.655954603579543,1.8116652542887128
Denmark,DNK,2015,300614454530,5683698.0,35102396.0,4526192000.0,0.0,52890.645233085925,116.7688228927027,6.17597838590298,1.5056468282859319
Denmark,DNK,2016,310372270416,5728198.0,36905584.0,4531470000.0,0.0,54183.230121584485,118.90747826967431,6.44279125826307,1.4600112290722214
Denmark,DNK,2017,319130157564,5765168.0,34652480.0,5008748000.0,0.0,55354.875619236074,108.58415971875242,6.010662655450804,1.56950005547361
Denmark,DNK,2018,325479371132,5793825.0,34601704.0,5482683000.0,0.0,56176.94202569115,106.30997558971897,5.972169335456283,1.68449477487053
Denmark,DNK,2019,330340363092,5814619.0,30941816.0,5730130000.0,0.0,56812.0392913104,93.66647087986243,5.321383223905126,1.73461394374146
Denmark,DNK,2020,322331219106,5831530.0,28294042.0,6230700500.0,0.0,55273.86793963162,87.77940305774534,4.851907132433512,1.9330117998750247
Denmark,DNK,2021,344393249995,5856773.0,29587502.0,6453839000.0,0.0,58802.560726700525,85.91196836880385,5.051843737156964,1.8739737204761413
Denmark,DNK,2022,353799230461,5902898.0,28431534.0,6815089700.0,0.0,59936.53125312347,80.36064398148561,4.81653824951744,1.9262590512477786
Djibouti,DJI,2015,4099119257,1020315.0,504921.03,0.0,0.0,4017.503669945066,123.17793124407261,0.49486779082930277,0.0
Djibouti,DJI,2019,5120924758,1088708.0,543233.0,0.0,0.0,4703.671469301226,106.0810352956957,0.49897033915430034,0.0
Djibouti,DJI,2021,5422969268,1121251.0,531545.0,0.0,0.0,4836.534610002577,98.01733584155727,0.47406423717793783,0.0
Dominican Republic,DOM,2002,84550223231,8852232.0,20949130.0,333080930.0,0.0,9551.288672845447,247.77143334991322,2.3665364848097066,0.3939444714297066
Dominican Republic,DOM,2003,83412425648,8980626.0,21345008.0,236466930.0,0.0,9288.041351237653,255.897221956784,2.37678397920145,0.28349125224806343
Dominican Republic,DOM,2004,85556236993,9104889.0,17333192.0,213611680.0,0.0,9396.735862787564,202.59413701678065,1.9037235928960803,0.24967400099361217
Dominican Republic,DOM,2005,93622681739,9225036.0,17940522.0,311845630.0,0.0,10148.760583590134,191.6258076222847,1.9447644431956688,0.33308769222116374
Dominican Republic,DOM,2006,102211959303,9341187.0,19111932.0,326791680.0,0.0,10942.073989419117,186.98332494873767,2.0459853763766853,0.3197196122923831
Dominican Republic,DOM,2007,109791948851,9455662.0,19992930.0,344257950.0,0.0,11611.238731989362,182.09832514342787,2.114387125935762,0.31355482219119424
Dominican Republic,DOM,2008,113315726128,9573136.0,20331836.0,347315900.0,0.0,11836.844909337964,179.42642821732807,2.1238428034449734,0.30650282345424534
Dominican Republic,DOM,2009,114387868727,9695269.0,19780666.0,344063870.0,0.0,11798.318203135983,172.92625712966878,2.040239007293145,0.30078702735615137
Dominican Republic,DOM,2010,123927417834,9820181.0,20553454.0,326484580.0,0.0,12619.667380265191,165.85074037071624,2.0929811782491585,0.2634482229245864
Dominican Republic,DOM,2011,127810588051,9945622.0,21317914.0,374536450.0,0.0,12850.939644699949,166.7930202425292,2.1434470362939595,0.29304023689379277
Dominican Republic,DOM,2012,131283671940,10070410.0,21254754.0,416925380.0,0.0,13036.576657752763,161.8994478590907,2.1106145628628825,0.3175759588675624
Dominican Republic,DOM,2013,137684020201,10193837.0,21266960.0,454883680.0,0.0,13506.594249152698,154.46207896132842,2.0862566274112484,0.33038233437397563
Dominican Republic,DOM,2014,147391382052,10315524.0,21800612.0,491431500.0,0.0,14288.307802104866,147.90967895469421,2.1133790198151834,0.33341942599237034
Dominican Republic,DOM,2015,157601210754,10434826.0,23494588.0,567297500.0,0.0,15103.386559009225,149.07618975512025,2.251555320615792,0.3599575772837784
Dominican Republic,DOM,2016,168096190995,10551430.0,24644568.0,579449600.0,0.0,15931.12886073262,146.60991337235626,2.335661422195854,0.34471310537740596
Dominican Republic,DOM,2017,175940743802,10666846.0,24016922.0,657422800.0,0.0,16494.167423247698,136.50574324630648,2.2515485833394426,0.37366148726746873
Dominican Republic,DOM,2018,188225854771,10782049.0,25756240.0,756108300.0,0.0,17457.336242025984,136.8368868949255,2.388807544836793,0.40170267837003537
Dominican Republic,DOM,2019,197735341211,10894043.0,28374692.0,824427600.0,0.0,18150.776641050525,143.49833381439817,2.604606205428049,0.41693487615866676
Dominican Republic,DOM,2020,184447052957,11008297.0,27015426.0,796645800.0,0.0,16755.275857564528,146.46710569183278,2.4540967599257177,0.4319102892827035
Dominican Republic,DOM,2021,207082377284,11123480.0,30835334.0,780483000.0,0.0,18616.689856411842,148.9037087772628,2.7720941647757718,0.3768949392200662
Dominican Republic,DOM,2022,217143110194,11230734.0,30430802.0,876070850.0,0.0,19334.721149481415,140.1416879992762,2.709600458883631,0.4034532107499523
East Timor,TLS,2012,3525096569,1134888.0,591295.0,57563260.0,0.0,3106.1184619098976,167.73866713323505,0.5210161707587004,1.6329555481179217
East Timor,TLS,2013,3634528498,1158695.0,618736.0,63982748.0,0.0,3136.743058354442,170.2383129862585,0.5339938465256172,1.7604139858913828
East Timor,TLS,2014,3797082729,1181913.0,624261.0,61941484.0,0.0,3212.6584012528842,164.40542504703484,0.5281784699889078,1.6312913997613352
East Timor,TLS,2015,3903297238,1205134.0,589620.0,63368904.0,0.0,3238.890644525837,151.0569049827509,0.4892567963396601,1.623471135712673
East Timor,TLS,2016,4034767113,1228315.0,642966.0,36969508.0,0.0,3284.7983725672975,159.35640942654823,0.5234536743424936,0.9162736525953239
East Timor,TLS,2017,3907891036,1251710.0,689670.0,33874416.0,0.0,3122.0418755142964,176.48137925204935,0.550982256273418,0.8668208936212519
East Timor,TLS,2018,3880817138,1275965.0,617024.0,30860970.0,0.0,3041.476167449734,158.99331972080154,0.48357439271453373,0.7952183497082876
East Timor,TLS,2019,4789394697,1300943.0,675431.0,40148410.0,0.0,3681.479278492601,141.02638072887981,0.5191856983741794,0.8382773302260581
East Timor,TLS,2020,6320177144,1326051.0,646494.0,48181790.0,0.0,4766.164456721499,102.29048731865736,0.48753328491890585,0.7623487269773905
East Timor,TLS,2021,6656128526,1350142.0,620168.0,48694084.0,0.0,4929.947017424834,93.1724797046084,0.45933538842581,0.7315676644432632
East Timor,TLS,2022,5288854109,1369299.0,649305.0,52623910.0,0.0,3862.4537876679965,122.76855943049797,0.4741878873788705,0.9949964380838247
Ecuador,ECU,2002,112267171012,13138473.0,24827052.0,773992400.0,0.0,8544.917739831713,221.1425813637567,1.889645166527343,0.6894200620030494
Ecuador,ECU,2003,115324068368,13372303.0,27071580.0,932747140.0,0.0,8624.099257098796,234.74353951522397,2.024451584741985,0.8088052677985628
Ecuador,ECU,2004,124793351744,13608699.0,29258108.0,868975300.0,0.0,9170.116242853193,234.45245753171073,2.1499562889883888,0.6963314053641322
Ecuador,ECU,2005,131396552682,13846163.0,30589608.0,895606600.0,0.0,9489.744753257635,232.80373324581495,2.2092480061082624,0.6816058577788617
Ecuador,ECU,2006,137182634612,14086139.0,29689756.0,967695400.0,0.0,9738.838627959018,216.42503137494705,2.1077284556115767,0.7054066301736934
Ecuador,ECU,2007,140187022069,14328783.0,34279184.0,1191937500.0,0.0,9783.595862188715,244.52466065744517,2.39233045821128,0.8502481060003748
Ecuador,ECU,2008,149098894146,14575202.0,30314430.0,1520329300.0,0.0,10229.627976751197,203.31760455792266,2.0798634557517626,1.019678454832314
Ecuador,ECU,2009,149943526846,14825961.0,33598600.0,2169049600.0,0.0,10113.57893400637,224.07502815715117,2.266200484407048,1.4465776853626564
Ecuador,ECU,2010,155229484002,15076695.0,36276410.0,2060729200.0,0.0,10295.988875678655,233.69535905648317,2.40612481714328,1.3275372351127892
Ecuador,ECU,2011,167443158551,15326231.0,38263916.0,2031007500.0,0.0,10925.266528411323,228.5188378618977,2.4966292104040453,1.2129534091304148
Ecuador,ECU,2012,176890238040,15572194.0,37408784.0,2170886400.0,0.0,11359.3651633161,211.48020611256567,2.402280886045987,1.2272505391219495
Ecuador,ECU,2013,185640133594,15807130.0,39654976.0,2465636400.0,0.0,11744.075843875517,213.61208501781465,2.5086765276176006,1.3281806860753578
Ecuador,ECU,2014,192673794231,16035126.0,43731348.0,2800534800.0,0.0,12015.733099384439,226.97091825352086,2.7272219750565103,1.4535110034955712
Ecuador,ECU,2015,192864295837,16266228.0,41275740.0,2516766000.0,0.0,11856.731372325532,214.01441786241426,2.537511462399273,1.3049413781216688
Ecuador,ECU,2016,190499039001,16505141.0,39357052.0,2372296000.0,0.0,11541.800157962904,206.59974037870816,2.3845329161380686,1.2453060196212051
Ecuador,ECU,2017,195010792573,16759517.0,39174204.0,2322037800.0,0.0,11635.824145349774,200.8822357118291,2.3374303686675457,1.190722713016395
Ecuador,ECU,2018,197525050990,17049542.0,38429110.0,2388070700.0,0.0,11585.358186747773,194.55309494867834,2.2539672913207873,1.2089963718682446
Ecuador,ECU,2019,197548961601,17340017.0,40061816.0,2523152000.0,0.0,11392.662510134795,202.79436386466537,2.310367746467607,1.277228682728357
Ecuador,ECU,2020,182164624659,17546058.0,32909420.0,2580699000.0,0.0,10382.082668312165,180.6575786138732,1.8756019158263355,1.416685047841147
Ecuador,ECU,2021,189879754187,17682454.0,38204230.0,2792916200.0,0.0,10738.314613288405,201.20223013547394,2.1605728480899766,1.4708867788239508
Ecuador,ECU,2022,195476780141,17823900.0,40522028.0,2971057000.0,0.0,10967.116071174098,207.2984216886063,2.273465852030139,1.519902772010536
Egypt,EGY,2002,595394144462,76239138.0,129155000.0,4719014400.0,0.0,7809.560287289712,216.92353074232005,1.6940773910638915,0.7925866325514699
Egypt,EGY,2003,614407786974,77853549.0,149919400.0,4314956300.0,0.0,7891.840447427772,244.00634754055318,1.9256591629496556,0.702295184319107
Egypt,EGY,2004,639549793602,79477439.0,152575700.0,4700154000.0,0.0,8046.935100689392,238.5673508557956,1.919735989479983,0.734916037346885
Egypt,EGY,2005,668148826142,81101013.0,168216830.0,4835045000.0,0.0,8238.476949011721,251.76551004558573,2.074164351066737,0.7236479075954284
Egypt,EGY,2006,713875850697,82700405.0,179194160.0,5452975600.0,87.03323,8632.072003722351,251.0158591652063,2.16678697039029,0.7638548908295373
